sample_id,group,combination,clean_id,prediction_png,prediction_sha256,target_png,target_sha256,psnr,ssim,latency_ms,program_levels,parallel_levels,active_skill_calls,reentry_requests,unexpected_activations,precycle_graphs,dropped_edges,peak_reserved_fraction
test/B/haze + noise/055,B,haze+noise,055,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/055.png,28dfc5da3caf44145d8b89f2492fee8dea50dbb733f2e9e09078e30fbefa20c3,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/055.png,5a59c6f9051a70f1c3ad8e9550b2a21322ef8ad71bd70085fb2330f6f6da3948,10.58261775970459,0.7513126359131673,288.6807844042778,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/056,B,haze+noise,056,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/056.png,f51014e1302cde8072fdf67bfeccc4f701e6184b25ae19b5c048a8f12167b636,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/056.png,c5f28866f72e2d370875385eb6575124b0735f8f927fae1c07ff7151e200c956,9.950418472290039,0.5997186270202948,220.90569883584976,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/057,B,haze+noise,057,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/057.png,b0603661753e570ab1018cffae53fcaf8a9d53bb068e59fee3ceda3303fedf77,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/057.png,42353ae75793843947c257055d87e0568db28ed51b9a5d87cc0d6a0dafb242af,14.92392349243164,0.8105335635374097,239.88457024097443,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/058,B,haze+noise,058,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/058.png,27c4723b8b1debc9f5763a34b74ceb7013100ec955764a3dc03cdb78c58f3d36,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/058.png,e50e67dc4e57dc18d552546044c5ca169fdb26de4d5d81650d00d4b0f3ab7e76,11.786907196044922,0.7023767622308313,240.47722667455673,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/059,B,haze+noise,059,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/059.png,33d40942b9f9aca17c268103c38d88702561f8876a96fc937dea39a742796a01,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/059.png,e60c8277194566df02c7cefc895d1390756059f7a29ac67206ec202f1b897add,12.20736312866211,0.599255974000539,264.4699290394783,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/060,B,haze+noise,060,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/060.png,c624017dfd4d48fb6c74e14db71d902fef7c17f411cccb2ea0f1a20e51b42ed4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/060.png,d173273231bf0b68767ae3e287f4f34baa71e7d986a98c43a41fa9668fd8a0d4,12.046028137207031,0.5957755964905813,462.95066177845,2,0,2,0,0,0,0,0.12037284450889696
test/B/haze + noise/061,B,haze+noise,061,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/061.png,8bf359bf8d17cc8bff33363e92d7ae1219a4cd8c06e0d6569403f7cc1a11d20c,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/061.png,a7818ddc00c398726bcd4724e9a51456bf18e4eb573f2f68b79ea2dedf0e699c,15.835017204284668,0.7140254291158195,240.35633355379105,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/062,B,haze+noise,062,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/062.png,f5fca1d8a4664e38d3f7491481652534a8978f59d5d25bfb67bbb720069d969f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/062.png,7829e8bf6fee7705051b0e4486c3abb2cdf412c83ac15b9f5ed9d9036c296d40,8.620656967163086,0.48827934215977964,290.041483938694,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/063,B,haze+noise,063,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/063.png,77563ebb2a675e2e2e8c6fc29b0e197dadf2631e1d3b36e2904c5193b1b9602a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/063.png,f7ccce7c58be38c16fb08060b8b379825cb0417a04e6813c72985768a480929c,13.248668670654297,0.5408334044874599,247.94519692659378,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/064,B,haze+noise,064,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/064.png,5a8566b41e20518fa333d7c7ab3688033d6c3e5f24ca32eb6c53a17cbabad1e4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/064.png,b34caae8d574b2c008d53ceb0490df55c099e68844b2819f0c02fc50db26cee0,18.54145622253418,0.6078802479181881,268.7526345252991,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/065,B,haze+noise,065,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/065.png,7d6d847cff7537d911ffc2cdf9efc0b1119fd00940e8a0b0f54f564c0c81c5e1,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/065.png,f0770ae16bf79be3b5d94a7868da009f5ce1bbf54bfe5c879e352a4df590ef63,14.923914909362793,0.6079189220572037,296.4892238378525,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/066,B,haze+noise,066,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/066.png,950c36eb569ec3f29a2d7f6ad4223e8a2e98a6387ecf9827d2703e24f3c513ec,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/066.png,a19230b326bd2fb5c26ae283f65bf0b85f39f90421056a47c7ecd6d683379aff,10.762721061706543,0.5897138515668047,294.98088359832764,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/067,B,haze+noise,067,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/067.png,8aec478b3ca78abb49162e277a2d8e0cd4344c3ba4b2318766142437f0578409,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/067.png,91cd9f021a6902b7f3220c6a373cba11f3bfbe4e4984c1d6fc4be0c76acb67a0,20.660057067871094,0.7747540278617454,244.52805519104004,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/068,B,haze+noise,068,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/068.png,a7f4b364f2927ff315b5e1293ad205650c09a57c98d700b80b4c9fe5d9330250,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/068.png,b8187d79db16002364f6017df807e6cac41e7ee9a68413a384b1bd69eddaa638,11.020512580871582,0.5793912520836256,243.09907853603363,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/069,B,haze+noise,069,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/069.png,2dc9e3e943bb871af9a7cf4abf1fc10782d397ac2dbc07d988133ccc22436fba,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/069.png,abb08be58f50075e5e6b1de44ddfe61c30ebb34882e9d72681edd73a5cdbb156,16.47498893737793,0.651697228723336,298.94789308309555,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/070,B,haze+noise,070,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/070.png,c7ae345cb7e447f9da1cca6a1db6f467d8d304a39a4c7241faead657cdc742bb,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/070.png,718ae2570e431003fb32f2a40e19f813545164ace18230ac03f9ec96b2747f85,11.744671821594238,0.6874665336020804,248.77943843603134,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/071,B,haze+noise,071,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/071.png,c25af5a1cca7f392a73147e460b79f447adc724913ddee6d607151582d9243fb,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/071.png,e8bc40490eabb437e225b0acde6b8dc1d8942f2b9657e042051c166804b07b15,11.11720085144043,0.7078460502102344,242.59862303733826,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/072,B,haze+noise,072,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/072.png,c8d7d30b67496ffe8352a387394e3eb80b484c1b04e16047e772a579edc40354,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/072.png,6b887c3fd578dc80ca3b15a823f1b43d80db2d30abc07d144e03f7228acb8144,19.166175842285156,0.8420949133240071,266.35783165693283,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/073,B,haze+noise,073,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/073.png,fd4bd2184ec4f874fe775463e63c00f540afad4fefb436d6bf4b911c6b3f85b0,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/073.png,e4a8516954bfb4b79f2fc6194b6b4a8ed63250e14fe7ce0b6f6d77c922f84730,8.614614486694336,0.48759835679799174,294.8194369673729,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/074,B,haze+noise,074,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/074.png,eaf45494a67541163643c625b89c9b507e88e07f8c9d47ee82b119207d26f6c4,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/074.png,cfa80e9825a34173ab0d1810b1b63bf645aa1b6b743966a77d7d03463319fd8e,11.654058456420898,0.5629977727551366,244.90264803171158,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/075,B,haze+noise,075,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/075.png,03e02970371a2422c3040fe70dd762bcdfeaec2a15f634cf857359894d91838d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/075.png,637e76a0398c825f3214d13b10485f7c180dc359b838ade377382c22c8f6b788,16.698680877685547,0.7374429919814492,244.93908882141113,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/076,B,haze+noise,076,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/076.png,ffab21e31a68ec768c74c5d4801e4bba408fd07985ee5672bfe603f216a625db,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/076.png,28f7193b83d2979c14a7c73e95657ce02a2cc902196495bea289e190f48cecae,13.407479286193848,0.7597472014632906,239.28970098495483,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/077,B,haze+noise,077,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/077.png,0d2151c6140917db5732b27a73aa51b1203573245353cfecda1b9334a3c8b2f9,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/077.png,6d0b3c0c4255ee2de7c3c275c114eb531248c06fce157913f4e69dacd492cc91,24.554779052734375,0.9066650119739398,239.50769752264023,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/078,B,haze+noise,078,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/078.png,44825f74b0e06f63c19d2091718c97036fc463c9a63130d79d66c6fd39977a55,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/078.png,ae84b8b3592a0f623d5bd2c5791b049e6fd87155614fbbad37f1ac00a2cfa870,18.158733367919922,0.7264462652756531,289.08931463956833,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/079,B,haze+noise,079,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/079.png,49eda6eeea0eafdc8b237584705b2ba3e593de450b79d78da64e18d0e9fa1892,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/079.png,166cde30b17743be2ca3fb2c29004e0b38b126bfa1d8d5f41013c23eb248aad5,9.838650703430176,0.4516797997938237,270.93829959630966,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/080,B,haze+noise,080,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/080.png,fd503a86f2f957ad0304126afb765bdce64536e37a04aaef1cc97b2e4253b159,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/080.png,b208599722bce230536ae4db62272e883a7714d4bfca7d73e1361da3b2ca9225,15.813189506530762,0.7367503486256228,469.45134550333023,2,0,2,0,0,0,0,0.12037284450889696
test/B/haze + noise/081,B,haze+noise,081,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/081.png,dfdf721d6c1c58784fdb141e27d1f6b658c066ed6d76401e060b57a6b137828a,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/081.png,f86df1e220755af6ab50844f797e3fb45165c5dde9ac8ee1750544154cfd1ad7,12.377246856689453,0.6359969535703848,289.6200641989708,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/082,B,haze+noise,082,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/082.png,866c38226e83b8794769ead2674ba045a0a96b052717749ca5d47884d8dc4247,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/082.png,698a641215db75e2471381c00fc2a84208122a4a0115beeb5679de746977682e,11.53535270690918,0.39673048353013146,243.15349012613297,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/083,B,haze+noise,083,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/083.png,41412b4fd3cf53982b6eb02def18e9546be7d6b84be50893465f49353aa3034f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/083.png,4772b8d475dfc90626760cea35452db0ee8dfdd89f7cd8def57f8b4d74ecef44,8.302146911621094,0.4312033414197003,503.54690104722977,2,0,2,1,0,0,0,0.12037284450889696
test/B/haze + noise/084,B,haze+noise,084,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/084.png,b7e8efff7777d6797c81737c1e275f17fbfada71cf85f6cab066d9768b0a3c35,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/084.png,1bc34c4607ba66d84248fe8e7d5e30546ae13841542d8b1cb9146f2a2485df64,22.44502830505371,0.8589918639209045,235.0645288825035,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/085,B,haze+noise,085,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/085.png,b9586d76f5227476973f8c75b239f11c17e3081de03912296d5d5e2f4d932cb7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/085.png,6174b7cb004afd2a578ec1950d92b99c41115b5a6bf70a511f19156c62bd5274,13.823119163513184,0.6903518425529326,241.17814749479294,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/086,B,haze+noise,086,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/086.png,c5c8eda11c978ec9cff1d11d906e684652b49dbe0796d1a47feae21b4d69eb26,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/086.png,68a629299aaf0e4d70065c504c9b3e397721fa17a25c2585446914aa5c7bafb5,24.01422119140625,0.9139324335278779,247.96727299690247,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/087,B,haze+noise,087,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/087.png,16dfba8b1b4f71fbc4e3217caf960d2b8ffc21e7e6a41847743c4474a4055826,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/087.png,059a862de1498fc3b783bcfcce8fad399573aa912bb6638bbd3d43d23b88cdc6,10.620575904846191,0.5300997497293326,237.7067133784294,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/088,B,haze+noise,088,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/088.png,2274ec964e826f29fca8480d10161c438330469a2532170d1795124f4436a273,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/088.png,e76841066e027bd2a2fa101a4598c597d4891a7c535e3cc3195b7afcc249d7ae,9.159818649291992,0.5378269488637324,286.2798199057579,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/089,B,haze+noise,089,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/089.png,bfa6561a56835e190646f2d9e42c725e386a49e768ab57e781deee0f414db2a6,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/089.png,046e493440ea7499fe07cec3853e6e170225ce6cdc903aac14730fa6b9bf36ab,13.718978881835938,0.6789202458572073,241.3722351193428,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/090,B,haze+noise,090,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/090.png,e4f4819c2144304aa32c12f0724664e232dbdf9b289be23783dd03f9571bd04f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/090.png,830f74b8389bfef595e56e910efc49cf4246f6f7bd552ea8c45d071a0113053c,14.091180801391602,0.7011248566509463,265.8369764685631,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/091,B,haze+noise,091,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/091.png,71373d5788967acc343feac4012841db2267dd0719f2801d027e334f88a6c695,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/091.png,5e553db9d41f0f077260ca811d0fc988002511f536fd217035e5495bab201d6c,12.218318939208984,0.6758194015397461,238.95122110843658,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/092,B,haze+noise,092,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/092.png,78411ebb78552145eba765483f1469b1d63f5abe33a41169e4d0e1cc4e1c20ce,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/092.png,d2fdbb69f6828c6707d3f41abfcb56dcb6e0d8e75181ac8d0c55eea107f20d48,15.701788902282715,0.5935921996365996,263.7059688568115,1,0,1,0,0,0,0,0.12037284450889696
test/B/haze + noise/093,B,haze+noise,093,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/093.png,b61273e760f326d5dfc5a902be4d358969b67c24c337c9b4232c8421f3ed0cde,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/093.png,b9ef1df7a3be70176f064c2568ea12d8cd9c9c54b3e8fd72bca53d170eaf06f2,19.123130798339844,0.8423480298807863,763.5022550821304,2,0,2,0,0,0,0,0.12120300205723418
test/B/haze + noise/094,B,haze+noise,094,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/094.png,41df341238bfd193604b6c3f6cf9d4480a09b429ad4b126114aace908fb1947b,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/094.png,45dab31fa407b6793844322a5e147cdfedc3bfa449cd28fc9605f41dba80966d,11.019660949707031,0.5929025019721627,243.64310503005981,1,0,1,0,0,0,0,0.12120300205723418
test/B/haze + noise/095,B,haze+noise,095,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/095.png,5575d5f3133aa9a8e3e3e1087c33853f9bf400988ceac9785f3c277a3d03dc0f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/095.png,2f04f8c811593049180a1c6bdcf5d723d3c2f6443ba518c407e4976d7a6b2637,19.717140197753906,0.8676776817671968,220.89147567749023,1,0,1,0,0,0,0,0.12120300205723418
test/B/haze + noise/096,B,haze+noise,096,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/096.png,75ab1c39f6d3aa4a3deb6fe79327ecef16400b1986b793dacbf207a2db1d87cc,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/096.png,3ac9dbd626f9e294ae10a8ab11a34f6c0132ed355627d25ce3f8790f701fae29,16.228776931762695,0.8259726407363535,239.50906097888947,1,0,1,0,0,0,0,0.12120300205723418
test/B/haze + noise/097,B,haze+noise,097,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/097.png,857d77417fadd2ce8fa5dbdc9c8400bd458a9da29112a05630e2eba7b65a39b7,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/097.png,9b6c3c0d294f54e89b51656b0163aa8d0715dd7904848721ea76c07ccf737d2e,17.781980514526367,0.836746416730996,239.65559154748917,1,0,1,0,0,0,0,0.12120300205723418
test/B/haze + noise/098,B,haze+noise,098,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/098.png,b5a71161b5a9b0cce9c30f42931bcf3db17373711f0743994fc54e257864b7a0,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/098.png,f0574e5262ab9942e66006e0df3aab8738de997489badc302e131ae74299181f,10.931203842163086,0.5623437756314391,289.27450627088547,1,0,1,0,0,0,0,0.12120300205723418
test/B/haze + noise/099,B,haze+noise,099,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/099.png,b4faaff74f26924d20a5569c3cb46f2ca8570d07eef60a674c2c2f257e0b0d9d,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/099.png,15ddff6cab9869d7fe8a7cb6fd328b436bbfa9b089e6adcbba7a5048e4c97f8b,10.01837158203125,0.4307469454475643,244.67477947473526,1,0,1,0,0,0,0,0.12120300205723418
test/B/haze + noise/100,B,haze+noise,100,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/haze+noise/100.png,5fe897fe920288851ecdb726386591b84236d8ac544fac659fc752fdc7c0574e,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/100.png,b7f5d60dbb3e7047b9c62efc7d61db97052a2cde687d3fae367a14a6793a0c40,14.416991233825684,0.6782637615799503,241.82038754224777,1,0,1,0,0,0,0,0.12120300205723418
test/B/motion blur + jpeg compression artifact/001,B,motion blur+jpeg compression artifact,001,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/001.png,dcfcd34044927fc8e5297b1887efd5314828df328afb35278a81bc60f3a9ce23,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/001.png,501f9b012a3f9c95787db8151eddf07dcae5e163688c011649d3ff3f00372cae,24.11461067199707,0.7946877012860643,260.319322347641,1,1,2,0,0,0,0,0.12120300205723418
test/B/motion blur + jpeg compression artifact/002,B,motion blur+jpeg compression artifact,002,/root/autodl-tmp/aaa/graphrestore/artifacts/formal_mio100/graphrestore_v7_1_stage4_step040000/methods/graphrestore_v7_1_stage4_step040000/d2/motion blur+jpeg compression artifact/002.png,1f2b346eface6412c320fd4d0e173c772f1d7d3e009731071680749f20fafe8f,/root/autodl-tmp/graph/data/graphrestore/raw/agenticir/extracted/HQ/002.png,e65fb0b7adb1176b47486303c8cc4f49a0173f91e00d28e0c3a4d3eccae286b4,21.45636558532715,0.8333033366760374,370.4521730542183,1,1,2,0,0,0,0,0.12120300205723418
